id,datum,jahr,ort,vortragstitel,anlass,ga,zyklus
19221229b,29.12.1922,1922,Dornach,Notwendigkeit und Freiheit. Tages- und Jahreslauf als Grundlage des kosmischen Kultus. Schlaf und Wachen im Verhältnis zu Sommer und Winter,,219,
19221230a,30.12.1922,1922,Dornach,Fieber - Kollaps - Schwangerschaft,Vortrag für die Arbeiter am Goetheanum,348,
19221230b,30.12.1922,1922,Dornach,Die Stellung der Bewegung für religiöse Erneuerung zur anthroposophischen Bewegung,,219,
19221231a,31.12.1922,1922,Dornach,"'Das Wesen der eurythmischen Kunst (zu einer Darstellung aus ""Faust"" I von Goethe: ""Prolog im Himmel"")'",Einleitende Worte zur Eurythmie-Aufführung,277,
19221231b,31.12.1922,1922,Dornach,Sommer- und Winterwirkungen im Menschen in Schlaf und Wachen. Freiheit und Notwendigkeit. Spirituelle Erkenntnis als geistige Kommunion,,"219,268",
19230101a,01.01.1923,1923,Dornach,Einleitende Worte zum Dreikönigspiel. Über die Brandkatastrophe,,"259,274",
19230101b,01.01.1923,1923,Dornach,,"Ansprache vor dem Kursvortrag ""Der Entstehungsmoment der Naturwissenschaft in der Weltgeschichte und ihre seitherige Entwicklung""",259,
19230101c,01.01.1923,1923,Dornach,Vortrag 6,,326,
19230102,02.01.1923,1923,Dornach,Vortrag 7,,326,
19230103,03.01.1923,1923,Dornach,Vortrag 8,,326,
19230104,04.01.1923,1923,Dornach,Über die Durchführung eines internationalen Kongresses,mit einigen führenden deutschen Mitglieder,259,
19230105a,05.01.1923,1923,Dornach,Gehirn und Denken,Einleitende Worten über den Brand des Goetheanums. Vortrag für die Arbeiter am Goetheanum,"255b,259, GA 348",
19230105b,05.01.1923,1923,Dornach,Die Not nach dem Christus seit dem 4. Jahrhundert und das neue Christus-Erleben,,220,
19230106a,06.01.1923,1923,Dornach,Vortrag 9,,326,
19230106b,06.01.1923,1923,Dornach,Die Aufgaben der Jugend in der Gegenwart. Anthroposophie und Wissenschaft. Das Verhältnis zwischen Jungen und Alten,,"217a,220",
19230106c,06.01.1923,1923,Dornach,Versammlung der Mitglieder der Anthroposophischen Gesellschaft. Rückblick auf den Bau des zerstörten Goetheanums und Hinweis auf den Wiederaufbau,,259,
19230106d,06.01.1923,1923,Dornach,Mitgliederversammlung,,,
19230107a,07.01.1923,1923,Dornach,,Einleitende Worte zur Eurythmie-Aufführung,,
19230107b,07.01.1923,1923,Dornach,"Der Mensch und das Weltall: das Physische als das Tote, das Seelische als Lebensgrundlage, das Geistige als das Belebende. Horizontale und Vertikale",,220,
19230108,08.01.1923,1923,Dornach,Die Wirkung des Alkohols auf den Menschen,Vortrag für die Arbeiter am Goetheanum,348,
19230110,10.01.1923,1923,Dornach,Verstandeskraft als Sonnenwirkung - Von den Bauten der Biber und Wespen,Vortrag für die Arbeiter am Goetheanum,348,
19230112,12.01.1923,1923,Dornach,"Giordano Bruno, Jakob Böhme und Bacon von Verulam und das Erkennen des vorirdischen, des gegenwärtigen und des nachtodlichen Menschen",,220,
19230113a,13.01.1923,1923,Dornach,Die Wirkung von Nikotin - Pflanzenkost und tierische Nahrungsmittel - Absinthgenuss - Zwillingsgeburten,Vortrag für die Arbeiter am Goetheanum,348,
19230113b,13.01.1923,1923,Dornach,"Salz-, Sulphur- und Merkurprozesse im Menschen",,220,
19230114a,14.01.1923,1923,Dornach,,Einleitende Worte zur Eurythmie-Aufführung,,
19230114b,14.01.1923,1923,Dornach,"Salz, Sulphur und Merkur. Wachen und Schlafen des Menschen einst und jetzt. Die Anthroposophische Gesellschaft und ihre Gegnerschaft",,"220,259",
19230116,16.01.1923,1923,Stuttgart,,Sitzung mit dem Siebenerkreis,259,
19230117a,17.01.1923,1923,Stuttgart,Lehrerkonferenz,Konferenzen mit den Lehrern der Freien Waldorfschule,300b,
19230117b,17.01.1923,1923,Stuttgart,,Sitzung mit dem Siebenerkreis,259,
19230119,19.01.1923,1923,Dornach,"Das Wahre, Schöne und Gute im Zusammenhang mit physischem Leib, Ätherleib und Astralleib und mit Vergangenheit, Gegenwart und Zukunft",,"220,259",
19230120a,20.01.1923,1923,Dornach,Diphterie und Grippe - Schielen,Vortrag für die Arbeiter am Goetheanum,348,
19230120b,20.01.1923,1923,Dornach,"Das Erleben der Elementarwesen in der Natur in älteren Zeiten und heute. Wahrheit, Schönheit, Güte. Die Aufgaben des sozialen Zusammenlebens",,"220,259",
19230121,21.01.1923,1923,Dornach,Sündenfall und Sündenerhebung. Das Verhältnis der anthroposophischen Bewegung zur Bewegung für religiöse Erneuerung,,"220,259",
19230122a,22.01.1923,1923,Stuttgart,,Sitzung erweiterter Dreissigerkreis,259,
19230122b,22.01.1923,1923,Stuttgart,,Sitzung mit dem Siebenerkreis,259,
19230123a,23.01.1923,1923,Stuttgart,Lehrerkonferenz,Konferenz mit dem Lehrerkollegium der Freien Waldorfschule,300b,
19230123b,23.01.1923,1923,Stuttgart,Das Goetheanum und die Aufgaben der Anthroposophischen Gesellschaft,,257,
19230126,26.01.1923,1923,Dornach,Intellektualismus und Bewusstseinskultur. Die wahre Natur des Denkens. Goethes Metamorphosenlehre. Die Wandlung der Seelenverfassung seit der Zeit des Griechentums,,220,
19230127a,27.01.1923,1923,Dornach,Der Zusammenhang von Atmung und Blutzirkulation - Gelbsucht - Pocken - Hundswut,Vortrag für die Arbeiter am Goetheanum,348,
19230127b,27.01.1923,1923,Dornach,Die Scholastik. Realismus und Nominalismus. Vater-Prinzip und Sohnes-Prinzip,,220,
19230128,28.01.1923,1923,Dornach,Herman Grimm und Friedrich Nietzsche und das Geistesleben der Gegenwart. Mensch und Natur. Das Wesen der Elektrizität und des Lichtes. Der Geist der Sprache. Eurythmie,,220,
19230129,29.01.1923,1923,Stuttgart,Aussprache über eine Reorganisation der Anthroposophischen Gesellschaft,,,
19230130a,30.01.1923,1923,Stuttgart,Anthroposophie und Urteilsbildung,,257,
19230130b,30.01.1923,1923,Stuttgart,,Sitzung mit dem Siebenerkreis,259,
19230131a,31.01.1923,1923,Stuttgart,Lehrerkonferenz,Konferenz mit dem Lehrerkollegium der Freien Waldorfschule,300b,
19230131b,31.01.1923,1923,Stuttgart,,Sitzung Dreissigerkreis,259,
19230131c,31.01.1923,1923,Stuttgart,"Über den Bund für Freies Geistesleben, die Nachfolgeorganisation des Dreigliederungsbundes",Wortmeldungen in einer Lehrerkonferenz,332b,
19230202,02.02.1923,1923,Dornach,"Erkenne dich selbst. Das Erleben des Christus im Menschen als Licht, Leben und Liebe",,,
19230203a,03.02.1923,1923,Dornach,Die Wirkung von Absinth - Bluterkrankheit - Eiszeit - Absterbende orientalische und aufgehende europäische Kultur - Über die Bienen,Vortrag für die Arbeiter am Goetheanum,348,
19230203b,03.02.1923,1923,Dornach,"Die Veränderungen im Seelenleben des abendländischen Menschen. Ein Gespräch der Philosophen Rosenkranz und Bonn über Gichtel. Schlafen und Wachen, Wollen und Denken des modernen Menschen",,"221,259",
19230204a,04.02.1923,1923,Dornach,Alte und neue Einweihung. Die drei Phasen in der Geschichte der Anthroposophischen Gesellschaft,,"221,259",
19230204b,04.02.1923,1923,Dornach,,Einleitende Worte zur Eurythmie-Aufführung,277,
19230205,05.02.1923,1923,Stuttgart,,Sitzung Dreissigerkreis,259,
19230206a,06.02.1923,1923,Stuttgart,Lehrerkonferenz,Konferenz mit dem Lehrerkollegium der Freien Waldorfschule,300b,
19230206b,06.02.1923,1923,Stuttgart,Denken und Wollen im Zusammenhang mit dem Universum. Die drei Phasen in der Entwicklung der Anthroposophischen Gesellschaft,,257,
19230206c,06.02.1923,1923,Stuttgart,,Sitzung Dreissigerkreis,259,
19230207,07.02.1923,1923,Stuttgart,,Sitzung Dreissigerkreis,259,
19230208a,08.02.1923,1923,Stuttgart,Erkenntnisaufgabe der Jugend,Zusammenkunft mit der Jugendgruppe der anthroposophischen Gesellschaft zur Vorbereitung einer Delegiertenversammlung,"217a,259",
19230208b,08.02.1923,1923,Stuttgart,,Sitzung Dreissigerkreis,259,
19230209a,09.02.1923,1923,Dornach,"Das Leben des Tieres im Jahreslauf. Die Aufgabe des Menschen, in der Geschichte der Erde leben zu lernen. Selbsterkenntnis in alter und neuer Zeit",,221,
19230209b,09.02.1923,1923,Dornach,Das Verhältnis des Menschen zum Weltall einst und jetzt. Goethes «Faust». Faust und der Erdgeist. Bericht über die Stuttgarter Verhandlungen der Anthroposophischen Gesellschaft,,"221,259",
19230210a,10.02.1923,1923,Dornach,Der Zusammenhang der Planeten mit den Metallen und deren Heilwirkungen,Vortrag für die Arbeiter am Goetheanum,348,
19230210b,10.02.1923,1923,Dornach,Das Verhältnis des Menschen zum Geistigen in alten Zeiten und heute. Intellektualismus und Freiheitsbewußtsein. Alte Mysterien und moderne Bildungsstätten. Kosmische Pathologie und Therapie,,221,
19230211a,11.02.1923,1923,Dornach,Künstlerische Sprachbehandlung,Einleitende Worte zur Eurythmie-Aufführung,277,
19230211b,11.02.1923,1923,Dornach,Der unsichtbare Mensch in uns. Das der Therapie zugrundeliegende Pathologische,,221,
19230213a,13.02.1923,1923,Stuttgart,Anthroposophische Selbsterkenntnis.,,257,
19230213b,13.02.1923,1923,Stuttgart,,Sitzung Dreissigerkreis,259,
19230214a,14.02.1923,1923,Stuttgart,Lehrerkonferenz,Konferenz mit dem Lehrerkollegium der Freien Waldorfschule,300b,
19230214b,14.02.1923,1923,Stuttgart,,Zusammenkunft mit einer Jugendgruppe der Anthroposophischen Gesellschaft,"217a,259",
19230216,16.02.1923,1923,Dornach,Friedrich Nietzsche als Moralphilosoph. Anthroposophische Gesellschaft und anthroposophische Bewegung.,,"221,259",
19230217a,17.02.1923,1923,Dornach,Vom Leben der Erde in Vergangenheit und Zukunft - Über Heilkräfte in der menschlichen Natur,Vortrag für die Arbeiter am Goetheanum,349,
19230217b,17.02.1923,1923,Dornach,Moralische Antriebe und physische Wirksamkeit im Menschenwesen.Das Erfassen....II.Teil,,221,
19230218a,18.02.1923,1923,Dornach,"Das Seelenleben in seiner Äusserung in Sprache und Gesang oder in Bewegung und Haltung. Konsonant, Vokal - Nerv, Blut",Einleitende Worte zur Eurythmie-Aufführung,277,
19230218b,18.02.1923,1923,Dornach,"Die Umwandlungen im Fühlen der Menschheit von der urpersischen Kultur bis zur Gegenwart. Vatergott, Christus, Heiliger Geist. Der Geistesweg des modernen Menschen",,221,
19230221,21.02.1923,1923,Dornach,Die zwei Grundgesetze der Farbenlehre in Morgen- und Abendröte und in der Himmelsbläue - Gesundheit und Krankheit im Zusammenhang mit der Farbenlehre,Vortrag für die Arbeiter am Goetheanum,"349,291",
19230222,22.02.1923,1923,Dornach,"Das Verhältnis des Menschen zu Kunst, Wissenschaft und Religion im alten Orient, im Griechentum und in der Gegenwart",,"257,259",
19230224,24.02.1923,1923,Stuttgart,,Sitzung Dreissigerkreis,259,
19230226,26.02.1923,1923,Stuttgart,,Delegiertenversammlung der Anthroposophischen Gesellschaft in Deutschland (26.-28. Febr.),259,
19230227a,27.02.1923,1923,Stuttgart,,Delegiertenversammlung der Anthroposophischen Gesellschaft in Deutschland,259,
19230227b,27.02.1923,1923,Stuttgart,,Einleitende Worte zur Eurythmie-Aufführung,,
19230227c,27.02.1923,1923,Stuttgart,,Zwei Vorträge zur Delegiertenversammlung,257,
19230228a,28.02.1923,1923,Stuttgart,"Anregung zur Bildung der ""Freien Anthroposophischen Gesellschaft""",Versammlung anläßlich der Bildung der «Freien Anthroposophischen Gesellschaft»,259,
19230228b,28.02.1923,1923,Stuttgart,Zweiter Vortrag zur Delegiertenversammlung,Zwei Vorträge zur Delgiertenversammlung,257,
19230301a,01.03.1923,1923,Stuttgart,Ansprache zu einer Monatsfeier nach dem Brand des Goetheanums,Monatsfeier der Freien Waldorfschule,298,
19230301b,01.03.1923,1923,Stuttgart,,"Besprechung mit den Leitern des ""Bundes für freies Geistesleben""",259,
19230301c,01.03.1923,1923,Stuttgart,Lehrerkonferenz,Konferenz mit dem Lehrerkollegium der Freien Waldorfschule,300b,
19230302,02.03.1923,1923,Dornach,Die Seelenverfassung der heutigen Jugend,Bericht über die Stuttgarter Delegiertenversammlung,257,
19230303a,03.03.1923,1923,Dornach,Farbe und Menschenrasssen,Vortrag für die Arbeiter am Goetheanum,349,
19230303b,03.03.1923,1923,Dornach,Das soziale Leben der Gegenwart. Die Bewegung für religiöse Erneuerung. Das Gemeinschaftsleben in der Anthroposophischen Gesellschaft,,257,
19230304,04.03.1923,1923,Dornach,Traum- und Wachleben des Menschen. Die Stuttgarter Delegiertenversammlung. Die Bestrebungen der Jugendlichen in der Anthroposophischen Gesellschaft,,"257,259",
19230307,07.03.1923,1923,Stuttgart,,Zwei Vorträge für Waldorfleher und Musiker über Musik,283,
19230308a,08.03.1923,1923,Stuttgart,Lehrerkonferenz,Konferenz mit dem Lehrerkollegium der Freien Waldorfschule,300b,
19230308b,08.03.1923,1923,Stuttgart,,Zwei Vorträge für Waldorflehrer und Musiker über Musik,283,
19230311,11.03.1923,1923,Dornach,Die Entwicklung des Menschen in Schlaf und Wachen. Das Verhältnis des Menschen zur Sprache. Die Notwendigkeit eines gegenseitigen Verständnisses von Jugend und Alter,,222,
19230312,12.03.1923,1923,Dornach,"Der Mensch im Schlafleben und im Wachen. Sein Verhältnis, zu den Wesen der Hierarchien. Goethe. Der Materialismus. Die Jugendbewegung",,222,
19230314,14.03.1923,1923,Dornach,"Das Weltbild Dantes und das Heraufkommen des naturwissenschaftlichen Zeitalters - Kopernikus, Lavoisier",Vortrag für die Arbeiter am Goetheanum,349,
19230316,16.03.1923,1923,Dornach,"Änderungen der Seelenverfassung des Menschen seit dem 4. Jahrhundert im Zusammenhang mit der Ablösung der Geister der Form durch die Archai. Musikalisches Erleben in Vergangenheit, Gegenwart und Zukunft",,"222,283",
19230317a,17.03.1923,1923,Dornach,Die Gliederung der menschlichen Wesenheit - Leben und Tod,Vortrag für die Arbeiter am Goetheanum,349,
19230317b,17.03.1923,1923,Dornach,Die menschliche Geschichte als Abbild übersinnlichen Geschehens. Geisteskämpfe normaler und zurückgebliebener Geister der Hierarchien seit dem 4. Jahrhundert,,222,
19230318,18.03.1923,1923,Dornach,Die Einflüsse der normalen Archai und der zurückgebliebenen Exusiai auf das Erkenntnisleben des gegenwärtigen Menschen,,222,
19230321,21.03.1923,1923,Dornach,Das menschliche Leben in Schlaf und Tod,Vortrag für die Arbeiter am Goetheanum,349,
19230322,22.03.1923,1923,Dornach,Das gewöhnliche Denken als Leichnam eines vorirdischen lebendigen Denkens. Das lebendige Denken der Menschen früherer Zeiten. Neubelebung des Denkens. Über Giftpflanzen,,222,
19230323,23.03.1923,1923,Dornach,Die Seelenverfassung des Menschen in den verschiedenen nachatlantischen Kulturen. Der Intellektualismus als Zerstörer der Erde,,222,
19230325,25.03.1923,1923,Stuttgart,Pädagogik und Kunst,Künstlerisch-pädagogische Tagung der Freien Waldorfschule 25.-29. März,304a,
19230326,26.03.1923,1923,Stuttgart,Pädagogik und Moral,Künstlerisch-pädagogische Tagung der Freien Waldorfschule,304a,
19230327,27.03.1923,1923,Stuttgart,,Einleitende Worte zur Kinder-Eurythmie-Aufführung,304a,
19230328,28.03.1923,1923,Stuttgart,Eurythmie - Tanz - Mimik,Einleitende Worte zur Eurythmie-Aufführung,277,
19230329a,29.03.1923,1923,Stuttgart,Rezitation und Deklamation,Künstlerisch-pädagogische Tagung der Freien Waldorfschule,281,
19230329b,29.03.1923,1923,Stuttgart,Ansprache bei der Kremation von Elisabeth Maier,Trauerfeier für Fräulein Elisabeth Maier,261,
19230330,30.03.1923,1923,Stuttgart,Lehrerkonferenz,Konferenz mit dem Lehrerkollegium der Freien Waldorfschule,300c,
19230331,31.03.1923,1923,Dornach,"Christus und Michael im Jahreskreislauf. Ein- und Ausatmung der Erde. Wintersonnenwende, Frühling, Johanni, Michaeli",,223,
19230401a,01.04.1923,1923,Dornach,,Einleitende Worte zur Eurythmie-Aufführung,,
19230401b,01.04.1923,1923,Dornach,Das Wesen des Osterfestes. Christus und die ahrimanischen Mächte. Der Ostergedanke und der Michaelgedanke. Das Michaelfest der Zukunft,,223,
19230402a,02.04.1923,1923,Dornach,Gesten und eurythmische Gebärdensprache,Einleitende Worte zur Eurythmie- Aufführung,277,
19230402b,02.04.1923,1923,Dornach,"Ostergedanke und Michaelgedanke. Leib, Seele und Geist in der Natur. Der dreigegliederte Michaelimpuls. Osterfest und Michaelfeier",,223,
19230404,04.04.1923,1923,Dornach,"Die Gliederung der menschlichen Wesenheit in physischen Leib, Ätherleib, Astralleib und Ich",Vortrag für die Arbeiter am Goetheanum,349,
19230405,05.04.1923,1923,Bern,Was wollte das Goetheanum und was soll Anthroposophie?,,80b,
19230406,06.04.1923,1923,Bern,"Das Karma des Menschen, Astralleib und Ich im Zusammenhang mit den höheren Hierarchien",,224,
19230407,07.04.1923,1923,Dornach,Das Miterleben des Kosmos in den Jahresfesten,,223,
19230408,08.04.1923,1923,Dornach,Das Miterleben des Jahreslaufes in den alten Mysterien. Jahresfeste einst und jetzt. Das Michaelfest als Fest des Mutes,,223,
19230409a,09.04.1923,1923,Dornach,"Traum, Tod und Wiederkunft",Vortrag für die Arbeiter am Goetheanum,349,
19230409b,09.04.1923,1923,Basel,Was wollte das Goetheanum und was soll Anthroposophie?,,"84,259",
19230410,10.04.1923,1923,Zürich,Was wollte das Goetheanum und was soll Anthroposophie? (Zürich),,,
19230411,11.04.1923,1923,Winterthur,Was wollte das Goetheanum und was soll Anthroposophie ? (Winterthur),,,
19230412a,12.04.1923,1923,St. Gallen,Über Schicksalsbildung,,,
19230412b,12.04.1923,1923,St. Gallen,Was wollte das Goetheanum und was soll Anthroposophie ? (St. Gallen),,,
19230413,13.04.1923,1923,Dornach,Das Verhältnis der Archangeloi zur Sprache und ihre Entwicklung seit der atlantischen Zeit,,224,
19230414a,14.04.1923,1923,Dornach,Zur symptomatischen Betrachtung des Astralleibes,Vortrag für die Arbeiter am Goetheanum,349,
19230414b,14.04.1923,1923,Dornach,"Gebärde in Pantomime, im Tanz und in der Raumbewegungskunst, der Eurythmie",Einleitende Worte zur Eurythmie-Aufführung,277,
19230414c,14.04.1923,1923,Dornach,"Wachen, Träumen und Schlafen. Denken, Fühlen und Wollen. Imagination, Inspiration und Intuition",,84,
19230415a,15.04.1923,1923,Dornach,Die Erkenntnis des Kindes und jüngeren Menschen I,Pädagogischer Kurs für Schweizer Lehrer,306,
19230415b,15.04.1923,1923,Dornach,Einleitende Worte zur Aufführung «Eurythmie als Kunst». Über die andeutende Gebärde,Pädagogischer Kurs für Schweizer Lehrer,"277,306",
19230415c,15.04.1923,1923,Dornach,"Wachen, Träumen, Schlafen; Denken, Fühlen, Wollen. Die okkulte Entwicklung des Menschen. Imagination und Inspiration. Das Seelenleben des Menschen und seine Entwicklung zu Imagination, Inspiration und Intuition",,84,
19230416,16.04.1923,1923,Dornach,Die Erkenntnis des Kindes und jüngeren Menschen II,Pädagogischer Kurs für Schweizer Lehrer,306,
19230417,17.04.1923,1923,Dornach,Die Erkenntnis des Kindes und jüngeren Menschen III,Pädagogischer Kurs für Schweizer Lehrer,306,
19230418a,18.04.1923,1923,Dornach,Warum erinnert man sich nicht an die vorherigen Erdenleben?,Vortrag für die Arbeiter am Goetheanum,349,
19230418b,18.04.1923,1923,Dornach,Die pädagogische Praxis vom Gesichtspunkt anthroposophischer Menschenerkenntnis I,Pädagogischer Kurs für Schweizer Lehrer,306,
19230418c,18.04.1923,1923,Dornach,Einleitende Worte zur Aufführung «Eurythmie als Erziehungsmittel»,,,
19230418d,18.04.1923,1923,Dornach,Über Schulfragen,Pädagogischer Kurs für Schweizer Lehrer,306,
